[122.65357604   2.66817341 193.09681886   2.0474046 ]
[ 22.63746441   2.62093884 319.9432498    1.26407701]
[126.31496444   2.73650832 195.13885217   1.15070363]
[129.34934165   2.6006449  192.67297599   1.16341064]
[ 18.73143089   1.77447161 272.85240395   2.05280295]
[146.64757484   2.26538123 133.6486953    1.68645739]
[169.04857812   1.17513643 239.42660608   1.96224202]
[ 60.57272568   2.95254479 315.77926867   1.43924466]
[197.82631003   2.8673988  180.50199474   1.02039752]
[157.91018431   2.05481388  63.4023408    1.62894629]
[137.30450596   1.74695408   0.47623959   2.70674957]
[ 60.75120992   1.07445078 285.34071599   2.91884699]
[242.12044962   2.4177998  238.95716459   1.04431189]
[150.25266371   1.27114106 108.46064482   2.10771884]
[250.50082291   2.09200638 252.45633892   1.71389756]
[137.30450596   1.74695408  10.85738141   2.68227729]
[ 56.81157431   1.06543469 285.34071599   2.91884699]
[149.40886759   1.28603346 180.50199474   1.03178086]
[146.64757484   2.05680465 133.6486953    1.62702222]
[242.12044962   2.4177998  231.81604353   1.0757853 ]
[198.67010615   2.85180004 108.46064482   2.10302505]
[157.91018431   2.26339045  63.4023408    1.68838147]
[ 54.24599454   2.95254479 251.33537358   1.43924466]
[256.82806745   2.09200638 316.90023399   1.71389756]
[310.16785394   2.4374     238.5745024    1.04431189]
[55.03959754  1.78376082 10.08793963  1.47694356]
[ 60.75370818   1.07445078 285.34071599   2.91884699]
[ 60.76294016   1.14686041 251.14689728   1.39604705]
[169.04857812   1.16719143 239.42660608   1.96224202]
[136.51090299   2.91285116 252.80419639   2.64457619]
[ 56.80907604   1.06543469 285.34071599   2.91884699]
[ 54.23426429   2.87645704 285.52919229   2.95193627]
[137.30450596   1.75489986  10.85738141   2.68227729]
[ 56.81157431   1.06543469 285.34071599   1.43235787]
[ 54.24599454   2.95254479 251.33537358   2.92299256]
[ 51.7013743    2.95254479 244.00392601   1.98333149]
[ 56.8952897    1.06543469 285.34071599   1.40277521]
[ 54.24599454   2.95254479 251.68207414   2.92299256]
[171.59320321   1.16719143 239.42660608   2.90141624]
[ 60.67922476   1.14686041 251.14689728   1.4346816 ]
[ 56.81157431   1.06543469 284.99401543   1.43235787]
[242.12044962   2.40872142 250.18638292   1.06129612]
[ 56.81157431   1.06543469 285.34071599   1.42701117]
[ 60.76294016   1.15612876 239.91767895   1.37909667]
[ 54.24599454   2.95254479 251.33537358   2.92546419]
[ 51.67884275   2.95254479 244.07439714   1.97489561]
[ 60.76294016   1.15489044 251.14492202   1.39604705]
[ 60.76294016   1.14686041 251.14689728   1.37955084]
[ 64.07823506   2.97191154 251.33474795   2.92299256]
[ 54.26852609   2.95254479 251.26490245   2.93292805]
[ 54.24599454   2.93748543 251.33734883   1.43924466]
[ 60.76294016   1.16463045 239.91767895   1.39559288]
[ 54.24599454   2.95254479 251.68269976   2.92299256]
[ 60.76294016   1.20693474 250.22566694   1.36573235]
[ 54.24599454   2.88584997 251.63060061   2.94538746]
[ 54.24658107   2.95254479 251.26505673   2.92299256]
[ 54.24599454   2.95254479 251.68208366   2.92299256]
[ 60.76330296   1.14686041 251.33168213   1.39604705]
[ 53.81686927   2.95254479 251.68813471   2.90428333]
[ 54.26793956   2.95254479 251.61921387   2.93292805]
[ 54.24599454   2.95254479 251.68269024   2.92299256]
[ 54.24563174   2.95254479 251.15058872   2.92299256]
[ 61.10835003   1.14686041 187.74156834   1.4511322 ]
[ 63.24134224   1.1734596  251.14689728   1.42539971]
[ 54.24599454   2.91906215 251.68269976   2.856903  ]
[ 54.24599454   1.13621253 251.68269024   2.92299256]
[ 54.24599454   2.96039207 251.33537358   2.92299256]
[ 54.76639804   1.04702759 251.35091691   2.92299256]
[ 60.76294016   1.06306272 251.14689728   1.38040193]
[ 61.08555215   2.95254479 251.67150524   2.95884584]
[ 60.76294016   2.95395772 251.14689728   1.37955084]
[ 60.24289946   2.99293141 251.66284887   1.39604705]
[ 54.24599454   2.98888034 251.33537358   2.93389185]
[ 53.83966716   1.14686041 251.15808228   1.4346816 ]
[ 30.01925122   1.14686041 251.33168213   1.39604705]
[ 54.29919704   2.98888034 251.33232135   2.91725428]
[ 79.8503934    1.29023506 250.24207215   1.36465132]
[ 53.47535223   1.06471774 243.64832191   1.39604705]
[ 60.18969695   2.99293141 251.6659011    1.40936224]
[ 60.76294016   1.00282992 251.13049207   1.44600342]
[ 54.24599454   1.13621253 280.60650714   2.92299256]
[ 60.24289946   2.99643388 251.66284887   1.39604705]
[ 60.76294016   2.95297986 251.14689728   1.37955084]
[ 31.5382753    2.99966748 251.66284887   1.64450368]
[ 54.24599454   2.96039207 251.33486395   1.43628938]
[ 61.08555215   1.16866712 243.26628586   1.39490589]
[ 54.24599454   1.01069948 251.66303013   1.63290748]
[ 53.92522868   1.13621253 251.68269024   2.92299256]
[ 60.19164976   2.99293141 251.66284887   1.39633732]
[ 99.88227489   2.88596688 251.14689728   2.95303697]
[ 31.5382753    2.99969014 251.68250898   2.93198112]
[ 61.08370602   1.14686041 251.14689728   1.39604705]
[ 83.68502464   2.99293141 251.6659011    1.41468112]
[ 60.18969695   2.95290686 251.6659011    1.70506336]
[ 60.76294016   2.99300346 251.14689728   1.37955084]
[ 60.76294016   2.99300346 232.34582148   1.37208626]
[ 53.77770386   1.13608362 241.64196762   1.39966719]
[ 60.12289944   2.99966748 251.66284887   1.39151056]
[ 31.5382753    1.16487615 251.68441368   2.93198112]
[ 58.30152142   2.99966748 256.0456616    1.65196827]
[ 61.23123084   1.13445345 251.67058937   2.91689091]
[ 31.65827532   2.99643388 251.66284887   1.64904018]
[ 61.08370602   2.95343614 251.14499258   1.39604705]
[ 52.71848037   2.98211698 251.66446892   1.64450368]
[ 32.7450236    1.12065924 251.6810702    2.92299256]
[149.31382104   2.62503162 302.61514613   1.22365865]
[ 67.87449547   1.66644215 136.64972393   1.39291152]
[40.12331892  2.88508142 67.16633769  2.25148952]
[  3.88566329   2.54404977 213.91976689   2.46032566]
[330.78703321   2.08779682 167.5909856    1.63438128]
[60.2327933   2.23725331 28.88659821  1.12632679]
[ 76.3587472    1.26879429 187.15622867   1.73052141]
[ 51.82325753   1.93552185 259.24396961   2.66038499]
[ 44.2929516    2.66922768 268.57616643   2.31930395]
[ 90.38449104   1.31755376 305.1551234    1.53683039]
[154.57007986   2.62524763 213.30920517   2.46032566]
[ 40.12331892   2.88508142 314.31833933   2.25148952]
[  3.88566329   2.54404977 187.6300939    1.75561192]
[ 67.87449547   1.64231321 136.64972393   1.39291152]
[  1.63596754   2.54383376 303.2257078    1.22365865]
[149.31382104   2.62503162  55.45629956   1.22365865]
[ 76.3587472    1.26879429 213.44590167   2.43523515]
[40.12331892  2.90783342 67.16633769  2.25148952]
[  3.88566329   2.23900467 213.91976689   2.46032566]
[60.2327933   2.54229841 28.88659821  1.12632679]
[ 67.73327613   1.27500559 139.50421225   1.39719763]
[ 67.87449547   1.66644215 134.76828002   1.39291152]
[ 71.51631809   1.27653085 167.5909856    1.63438128]
[ 76.49996654   1.66023084 184.30174035   1.7262353 ]
[  3.88566329   2.23900467 226.33860388   2.46032566]
[335.49306194   2.08006049 187.15622867   1.73052141]
[  1.63596754   2.54383376 303.2257078    1.22304249]
[ 67.87449547   1.66644215 136.64972393   1.39352768]
[210.48141151   1.26879429 187.15622867   1.73052141]
[ 68.41441733   1.66644215 135.2112661    1.39364797]
[ 76.3587472    1.26879429 213.44590167   2.43744476]
[  3.88566329   2.23900467 214.57720746   2.46032566]
[ 76.3587472    1.26879429 304.28228261   2.43516371]
[ 71.51631809   1.27653085 172.81615811   1.63438128]
[  1.63596754   2.54383376 273.43707251   1.29805041]
[ 76.3587472    1.26879429 187.15622867   1.7283118 ]
[  3.88566329   2.23900467 225.68116331   2.46032566]
[  3.88566329   2.44297433 213.92002178   2.4603971 ]
[  1.73708871   2.54383376 303.72123688   1.22693495]
[  3.78454212   2.23900467 213.42423777   2.45707172]
[  0.67051665   2.53192243 213.44590167   2.45943127]
[ 76.26567252   1.66023084 184.30174035   1.7262353 ]
[ 76.3587472    2.53204474 213.44590167   2.43523515]
[ 79.11568674   1.28071466 303.2257078    1.19892014]
[  3.88566329   2.35053986 213.91976689   2.46032566]
[  4.22447371   2.54404977 213.91976689   2.46032566]
[  4.42742507   1.55225971 303.2257078    1.22304249]
[  1.72122532   2.54404977 208.8730736    1.2376609 ]
[  3.80040551   2.54383376 308.2724004    2.44572962]
[ 76.3587472    1.26879429 213.44590167   2.36890096]
[ 44.80743822   2.54383376 294.50284177   1.24683286]
[  1.63596754   2.54383376 303.2257078    1.2230441 ]
[  3.80040551   2.54383376 213.05308858   2.44590869]
[  4.22810121   2.54405461 213.91976689   2.46032566]
[  2.43306284   2.54404977 236.86981251   2.46032566]
[  3.80040551   2.54383376 308.2724004    2.42195961]
[  4.42742507   1.55225971 303.2257078    1.22365703]
[ 76.3587472    2.53204474 308.66521319   2.43505608]
[  1.63234004   2.54382892 303.2257078    1.22304249]
[  4.22447371   2.52343858 213.91976689   2.46032566]
[  2.43306284   2.5438427  308.72156748   2.44569832]
[  4.24217714   2.54404977 171.93223731   2.42134443]
[  3.80040551   2.54383376 303.21412955   2.42195961]
[  4.22447371   2.53230802 213.46140957   2.46032566]
[  3.80040551   2.54404083 236.42064541   2.46035696]
[  3.78270209   2.54383376 308.2724004    2.46094084]
[  1.63596754   2.54383376 308.28397865   1.2230441 ]
[ 76.3587472    2.54378649 213.90425899   2.43523515]
[  1.80401542   2.54383376 303.61801917   1.22693495]
[  3.7334788    2.54383376 308.3756181    2.44572962]
[  4.22308273   2.54405461 213.91976689   2.44594878]
[  3.73536374   2.54382714 216.01226839   2.44572962]
[  2.40559806   2.5438344  308.39583432   2.44572962]
[  3.80023868   2.54404977 214.54301828   2.44572721]
[  3.80542399   2.54383376 308.2724004    2.4601065 ]
[  3.88377834   2.54405639 306.2831164    2.46032566]
[  3.76094357   2.54384207 308.70135126   2.44569832]
[  3.88583011   2.54963793 307.64914881   2.35962241]
[  4.22447371   2.54406497 306.44516976   2.46095846]
[1.13448698e-01 2.55401974e+00 2.15746997e+02 2.46030804e+00]
[  3.80040551   2.56856512 313.5429423    2.58188981]
[  3.78270209   2.54383007 269.12243679   2.34644185]
[  3.88377834   2.54406009 308.22759041   2.46032566]
[  3.79453052   2.54383461 306.44516976   2.46095846]
[  3.88375263   2.62672301 238.71504645   2.37203749]
[  3.78270209   2.54383376 307.65908285   2.46094084]
[  4.2303487    2.54406413 308.2724004    2.44572962]
[  2.86200728   2.34756203 307.64914881   2.47416153]
[ 27.07935117   2.55401974 215.74699734   2.46030804]
[ 18.5768601    2.54963793 308.26246636   2.35962241]
[  4.2303487    2.54482345 308.2724004    2.37237356]
[  3.88377834   2.54406009 303.78343809   2.46032508]
[  3.88375263   2.62596369 238.71504645   2.44539355]
[  4.2303487    2.88132305 308.2724004    2.44572962]
[1.13448698e-01 2.55401974e+00 2.20191150e+02 2.46030862e+00]
[  4.23012181   2.54406414 308.29428946   2.44572962]
[  3.80070248   2.54614628 238.71504645   2.37364616]
[ 27.06942664   2.55398368 296.79240889   2.4603083 ]
[  4.2247006    2.54406496 306.4232807    2.46095846]
[  3.88345566   2.6244105  308.2724004    2.44412095]
[ 4.98599906  1.14070908 68.1117592   1.16182883]
[ 42.10476829   2.8360596  350.84675942   1.61630185]
[285.79636375   2.85401288 277.20696933   2.49650805]
[232.19285285   2.63772792  40.13846477   2.53633206]
[ 77.24337947   1.8727343  136.07943169   1.09962805]
[178.20309846   1.54172139 186.54765024   2.02207854]
[179.03113747   1.81817579 253.52247643   1.84588695]
[222.85744738   1.06309551 178.55422501   2.59710828]
[236.93604816   1.23249994 104.38536225   2.76720517]
[2.73578742e+02 1.06407192e+00 2.12042277e-02 1.32620853e+00]
[192.86750634   2.67649562 338.27843783   1.43361198]
[343.93966548   2.00556211 295.42866759   1.66450651]
[67.09761291  2.81193889 29.47144829  1.93085454]
[249.51196161   1.96140914 109.34394802   1.34058775]
[242.33765153   2.03887015 232.7532651    1.59336643]
[243.50537608   1.41961423 323.41642216   2.71164926]
[130.92695571   1.71985421 136.65422936   2.14469606]
[ 71.02338406   2.75366724 154.25885424   1.58206963]
[191.01433653   2.80593271 356.50748516   1.77397092]
[155.06767268   2.02874294 347.7107746    1.0482479 ]
[ 66.89956442   1.82214515 136.46707993   1.09962805]
[134.23410121   1.22975194 136.65422936   2.14469606]
[229.11705735   2.75366724  95.58194732   2.61387364]
[285.79636375   2.97940122 277.20696933   2.49650805]
[249.51196161   1.96314513  28.43851453   1.34455052]
[ 74.85293218   1.55909256 186.54765024   1.57555042]
[155.06767268   2.02771266 338.1289408    1.0482479 ]
[ 77.58524535   1.71942113 136.07943169   1.06160245]
[222.85744738   1.06480984  70.77317493   2.59710828]
[179.90105852   1.86876494 253.13482819   1.84588695]
[233.62890265   1.70252827 104.38536225   2.76720517]
[ 64.76379183   1.06309551 178.99564575   1.59831287]
[67.09761291  2.81019828 75.56153707  1.92689176]
[174.37355037   2.73628523 154.25885424   2.02859774]
[192.86750634   2.6775259  347.86027163   1.43361198]
[130.58508982   1.87316738 136.65422936   2.18555445]
[  7.20426633   1.13899474 175.89280934   1.16182883]
[75.75723716  2.63772792 40.13846477  1.12074311]
[226.31762267   2.80593271 345.72139466   1.77397092]
[233.67899698   1.8727343  142.59503409   2.59426033]
[229.08434457   2.74580738 104.83775006   2.62803423]
[178.20309846   1.54172139 181.45690675   1.66718058]
[ 64.17805867   1.02426337 154.06942544   1.58206963]
[193.2955385    2.67649562 134.61584069   1.43361198]
[ 66.89956442   1.82214515 158.91894586   1.09962805]
[220.9604967    2.75441474  28.43462988   1.93085454]
[233.66161543   1.71038429  95.12955951   2.75304458]
[343.93966548   2.02316951 300.51940982   2.01940446]
[ 71.60911722   2.82232491 179.18507455   1.6562666 ]
[ 76.81534733   1.8727343  339.67266312   1.09962805]
[75.254179    2.81119138 96.61876926  2.61387364]
[  9.5879106    2.75366724 154.25885424   1.58206963]
[226.31762267   2.8591976  345.72139466   1.77523437]
[346.71506721   1.8727343  136.07943169   1.09962805]
[67.09761291  2.82323256 75.56153707  1.92689176]
[66.45725752  1.14070908 68.1117592   1.16182883]
[ 77.58524535   1.6658458  136.07943169   1.06068008]
[ 73.78249977   2.00556211 295.42866759   1.66450651]
[ 66.89956442   1.80907871 136.46707993   1.09962805]
[343.93966548   1.98028844 154.62866246   1.66450651]
[ 66.89424098   1.78020919 136.1691866    1.09962805]
[ 67.09761291   2.91092987 153.95010014   1.11890624]
[193.2955385    2.67649562 134.61584069   1.09333911]
[ 74.85293218   1.59828167 186.54765024   1.57555042]
[ 77.58524535   1.66237692 153.88678027   1.58279903]
[ 86.16128037   1.87155458 136.91613699   1.0976349 ]
[91.53328838  2.85199542 75.85943041  1.92689176]
[66.89956442  1.82214515 75.54829344  1.90771488]
[ 66.89956442   1.80907871 136.46707993   1.43990166]
[67.09761291  2.78396381 75.56153707  1.92689176]
[ 71.02338406   2.75712955 136.45150567   1.06003651]
[334.74386591   2.01874086 299.68268349   2.02161353]
[ 71.02338406   2.81777667 153.82269409   1.58206963]
[67.09854065  1.81614093 75.31728854  1.09962805]
[67.09761291  2.82323256 70.20871332  1.92689176]
[ 77.58524535   1.65522526 136.51559185   1.06160245]
[ 66.89863668   2.81618217 136.71132846   1.92689176]
[343.93966548   2.00556211 300.780955     1.66450651]
[216.1798108    1.54172139 186.54765024   1.97150034]
[ 74.43713862   2.67708117 134.61584069   1.43473844]
[67.09854065  2.83884985 75.31275689  1.09962805]
[71.45928977  2.02316951 73.03886573  2.01940446]
[ 67.06267442   2.63900206 153.82269409   1.5652987 ]
[67.09761291  2.91073463 64.18345504  1.74611601]
[336.3346506    2.92418038 299.68268349   2.02341528]
[67.09761291  2.75455779 69.76810948  1.07593675]
[ 74.85293218   1.59828167 186.54765024   1.73209522]
[ 71.02338406   1.87275167 137.03320414   1.58206963]
[67.09761291  1.80046114 75.56606873  1.92689176]
[339.25262425   2.78396381 303.04139943   1.92689176]
[71.05832254  2.7290272  75.56153707  1.94366269]
[ 67.09761291   2.82342781 159.97535846   1.11890624]
[ 47.41405458   2.00482763 153.95010014   1.11719764]
[ 71.02338406   2.82580433 136.89210951   1.91165508]
[ 71.60911722   2.8414078  179.18507455   1.6562666 ]
[94.4736638   2.78396381 75.56153707  1.92689176]
[ 86.16128037   2.81656757 153.70562693   1.0976349 ]
[332.45799281   2.01874086 299.60492285   1.92191925]
[ 86.88844545   1.87277751 136.91613699   1.0976349 ]
[69.30052256  2.78396381 75.63903586  2.02658604]
[ 70.97524577   2.81057911 137.7507946    1.11140634]
[ 71.60911722   2.77410034 179.18507455   1.6562666 ]
[67.09761291  2.75295223 69.76810948  1.07593675]
[ 67.09761291   1.80245383 163.57966903   1.09938585]
[67.98942245  2.83884985 75.31275689  1.44721399]
[67.09761291  2.82323256 69.72741469  1.07478892]
[67.14667894  1.83134306 74.45860346  1.89997061]
[ 71.02338406   2.81938222 153.82269409   1.58206963]
[67.09854065  2.83705879 71.71297798  1.11914844]
[ 71.02338406   2.81777667 194.6571182    1.50508212]
[67.09761291  2.75455779 70.24940811  1.92840941]
[ 71.52934012   2.82125546 179.18507455   1.93616756]
[336.51503798   2.8229477  301.5910907    2.02341528]
[67.09854065  2.83704718 75.31275689  1.09962805]
[67.09761291  2.85614283 69.76810948  1.07593675]
[67.17739     2.81126773 75.56153707  1.6469908 ]
[ 66.80180933   2.92466049 158.06694218   1.11890624]
